RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31
102001,0,United States,country,,0.2694305824405078,0.26982377703260835,0.27044781434222376,0.27081547768286535,0.27108525060480865,0.27122400315520034,0.2714746190078591,0.2718098518734799,0.27218840793697796,0.2725319125864177,0.2728184164095309,0.27310701567440265,0.27321473544822605,0.2732620258476143,0.2731664310357686,0.2733761985377054,0.27358941788792235,0.27385163202122276,0.273887203505885,0.2739100262155252,0.2737161379610266,0.2735135596515684,0.2731917703195214,0.27255547872054314,0.27218257212724833,0.27201766041113573,0.27199028582209966,0.271500376985377,0.27105788456637897,0.27091834095493955,0.2709144717202243,0.270869174669202,0.2715979702968637,0.2722840269736219,0.2730923586535207,0.27378634950333625,0.2745107233469194,0.27527252877195013,0.2759448919600762,0.2766987569745252,0.277192225600094,0.27717563567576686,0.27708190671027705,0.27695613991568835,0.27599486614282975,0.27511603743070584,0.2743281190710108,0.2734940262279084,0.27237127585080323,0.271225806494427,0.27024564351836644,0.2693060167229614,0.26864869109892586,0.2687454899606605,0.26896761377754397,0.2693168488210788,0.27063381945189763,0.27203219327334316,0.2733481119040374,0.2748175400760155,0.27645391378382267,0.2777433072839394,0.2762566022352275,0.2730954309787408,0.26981679498831324,0.2681036570082645,0.2674407099251313,0.26689385499750606,0.2674521556842596,0.2686959387861412,0.27003790036407455,0.26974199960961726,0.26944464246141514,0.26973792328864504,0.27239016538258787,0.2761211392274805,0.2802795559688948,0.282206701772026,0.2837610786603525,0.28600509409227437,0.2907639443183853,0.29527008958170214,0.2987805406723309,0.2992819276512456,0.2988494970562302,0.2985589358756086,0.297821253486906,0.2975806140741569,0.29714305299144467,0.29757528796753946,0.2974709808778336,0.29700394899720733,0.2971747656283519,0.29726300343994083,0.29733767672135475,0.29733681199945555,0.29724895379150357,0.29723284316937026,0.29781546973405754,0.29807294330227074,0.2983755963190307,0.29810620099896207,0.298173278024357,0.2983406478176169,0.29866596674094575,0.29916515531478943,0.2995196498198177,0.30000386727850464,0.2996681695984978,0.2994900127571114,0.2994186821081821,0.2994648208975117,0.2995904722284072,0.29962902609223796,0.29964019181276713,0.29965585925745236,0.2995428714753874,0.29944008100112074,0.29949350709187283,0.2995479789404533,0.29965684001074616,0.29967285558514073,0.29962953771958606,0.2994812094578089,0.2992480069693186
394913,1,"New York, NY",msa,NY,0.4058460161217458,0.4079932943407039,0.4097396100819435,0.4108178521914206,0.41083457585349287,0.4106747673410906,0.41058576836825555,0.41112714745295864,0.4113806015432766,0.41154850179875024,0.41110767758353967,0.4107421467615268,0.41006507481277005,0.4094712843612507,0.40858392476370825,0.40788256742778733,0.4073838555904706,0.40699970680627273,0.40694877111862593,0.4064660798945624,0.40684511496928816,0.40729057365192056,0.4083860221937274,0.4076058113994752,0.4066117732053252,0.4051525792735815,0.4042232030657203,0.40302137748161254,0.4022372324441788,0.40103597953376724,0.3999271051311662,0.39834409177149593,0.39668142308475357,0.39440817908160497,0.3924413399748747,0.3915715692177702,0.39128849456533144,0.3909870541912844,0.3902671842184785,0.38997215833653875,0.3893502962582248,0.38921021812716244,0.389156584143492,0.3896436378445007,0.3898107538463236,0.38958626995852674,0.38956345034582784,0.3889337250145549,0.38838987482525217,0.38780351117098505,0.38729116259662144,0.3864655453761225,0.3859004143741874,0.38610923353978016,0.38636152210340347,0.38665008361315817,0.3880082869238047,0.390120515937948,0.39190589140826787,0.39402224545211656,0.3958929553956045,0.3975445765974021,,,,,,,,0.35134575554632125,0.34974209002013595,0.34695738470360077,0.34422084862611874,0.3428624854957698,0.34511847729790224,0.3489947898673895,0.35403827326662773,0.357093928635646,0.3608234260745119,0.36646880061547776,0.3758980984063228,0.3851061588205435,0.3929899950648274,0.39659634250608977,0.3986333263361099,0.40016787829307543,0.4018539656543661,0.40365920478862377,0.4058085610614049,0.4085938583962034,0.41118465094542456,0.4128582240382646,0.41372072342437366,0.41337959494233306,0.4123369156722714,0.4108773877033046,0.40988625288062014,0.4092231713573268,0.40911753944876006,0.4094597174560633,0.40956107872324193,0.4089653198198,0.4081930493692865,0.40757535881802565,0.40769125594027034,0.4075107207090734,0.4068980667336397,0.406448896583323,0.4062988155092899,0.4064812079604988,0.4069576735306386,0.40705971827773113,0.4073610398948236,0.4069577217077029,0.4065528602269405,0.4061513872746379,0.4055327317657675,0.4057837412512648,0.4067758782798341,0.40807618581878596,0.40895228662704836,0.4096209625068342,0.41000473023805006,0.4103458005911968,0.41052039600720464
753899,2,"Los Angeles, CA",msa,CA,0.35384858118338114,0.3546523690229955,0.3560987840426204,0.3571533167394012,0.35777622585995494,0.35787288871062123,0.35818641178867505,0.358697211282405,0.35940173873698666,0.35976205985881715,0.36045849380808714,0.361067436361782,0.3613529592027608,0.3613087461994016,0.361135942865937,0.3611131669576859,0.36144219374230835,0.3618460536103371,0.36226370598909113,0.36220421689104987,0.36250765365840987,0.3626697888136398,0.36280110735567134,0.3627552236863013,0.36341907333628387,0.3643444189743526,0.3655632641721338,0.36597451247741397,0.366082757549419,0.3657253708813927,0.3655005474751979,0.3649958086328272,0.36452920970560826,0.36383083189374005,0.36356833341851535,0.36341406159358014,0.36354796012665164,0.3637279402204028,0.36303259577470415,0.36236261615175186,0.3613545978148649,0.36132327999892755,0.3611662072488724,0.36127602797206065,0.3609155740505795,0.36072355937508294,0.3605242142325796,0.3601118992791557,0.3591372035194858,0.35811069661473643,0.3575773862922998,0.3572233119058726,0.35730423671184175,0.3575978706494362,0.3579979643974626,0.3584001992709504,0.359498425629683,0.36064799964675887,0.36156136485604456,0.3625505657308683,0.36363796782527835,0.36437408393364906,0.36076860456755233,0.3561844162103633,0.35151219240488646,0.3472012516637328,0.34352745967470477,0.340063264556317,0.33974460750684177,0.34069745582804933,0.3416633685339372,0.33969676955687406,0.33796837284214926,0.33704616125086667,0.340525299250252,0.34466235224168135,0.3491850892734714,0.35110793836507986,0.3533228266508833,0.35699071013512157,0.36255174061881035,0.3674712081532687,0.37108921557356467,0.37291888647813193,0.37374652800765484,0.37510797697427317,0.37629308328767946,0.3786023300825574,0.38009115295625684,0.38116970996210753,0.38111057415576566,0.3805253724266639,0.38000629402350244,0.3791931584158247,0.3786392260221959,0.37737559432981865,0.3754301682516313,0.3737969459405653,0.37303092138965904,0.3726308773783521,0.3718389665245438,0.3706095599512273,0.36977717176653063,0.36926534938681693,0.36882765788568056,0.3687025837645316,0.36802938852437356,0.367864882675768,0.366605455101892,0.3658596308622545,0.36540324621710063,0.3657004819661574,0.36611375562983767,0.36616256821671606,0.3662458407634155,0.3660447730108606,0.36591858312622144,0.36582888188671925,0.3661377549452565,0.366243922198604,0.36714492880660526,0.3675756963920411,0.3677313069417123,0.3669101735980516,0.36631089071458395
394463,3,"Chicago, IL",msa,IL,0.2786293517097357,0.2782530171827162,0.27849403882605245,0.278666966014403,0.2789471947545807,0.2786630682821185,0.2783043293600812,0.27813959774602465,0.2776784066137844,0.27746177172683806,0.27724844730406917,0.2774826455544273,0.277412823841803,0.2771994423440047,0.27706401414301646,0.2767973775056352,0.2766475473374037,0.2768819981558698,0.2775292921123729,0.2783226769525348,0.2781716413133525,0.2780006022736516,0.27718071651783044,0.27636489291091665,0.2758580939444311,0.2762005744203174,0.27659962329498544,0.27654030403186614,0.2762318723807556,0.27569663367134667,0.2751846709738981,0.27431335262332,0.27450539997702145,0.2742631507550451,0.2745047227705975,0.27408286567110185,0.27377957846674783,0.27343101040513057,0.27272735273659376,0.2721503139710969,0.2715607921776186,0.27124921909213745,0.27080890176042893,0.27010583547141875,0.26902155172477477,0.26816503305207806,0.26770953665611624,0.2680550411058503,0.26797089235971205,0.2676064767275629,0.2672595712472049,0.2669776786397551,0.26688076379282494,0.26700779971362515,0.26723151604436396,0.26782932530571507,0.2687851784555319,0.2698356885820872,0.27050435405668477,0.2709107836234464,0.2715459150846753,0.2719735012440163,0.27015596463926084,0.2659085116327052,0.26168302724856773,0.25904276116447406,0.2575011370740852,0.25624142441668796,0.2558043894634104,0.25517719226027596,0.2546579660827761,0.25303697006810516,0.25123599804475083,0.25051163792792386,0.2521006197735254,0.25548131000740376,0.2586785082374648,0.2599071756541275,0.2603176994861391,0.2611832383389885,0.26492089353825093,0.2688624159610212,0.2723766960745668,0.2730881277221213,0.27327892987826874,0.27312801677729814,0.2732385444963745,0.27357313703123676,0.27406624959028664,0.2742829035788726,0.2745030054439239,0.27445051432901213,0.2749325464919467,0.275501388367689,0.275838599356166,0.27597486851509245,0.27597258363186783,0.2762178859693217,0.2767318040444584,0.2768265267422847,0.27728580136653136,0.27781842807372037,0.27843322099435586,0.2790844121132149,0.2791671868016905,0.27907002692336746,0.27884779928354136,0.27922853609498205,0.2796621235323748,0.28003170863989396,0.2803650802610094,0.28084953153757863,0.2811821424259296,0.28144432887783694,0.2817489143328968,0.2821249473571709,0.28260182962919045,0.28323761108780326,0.2841093730453956,0.284782775718236,0.28533227216818813,0.28603283014271974,0.2869286129771056,0.28786231536881496,0.28874438185609613
394514,4,"Dallas, TX",msa,TX,0.21753907987396073,0.21777393957208271,0.2186517155782435,0.22018945066454518,0.22120897425401323,0.2217811252529433,0.22207936456480742,0.22238123309683183,0.2223167206813977,0.2221434748175183,0.22206914650901072,0.2221169066100519,0.2218031375174179,0.2217848463085766,0.2215324850112208,0.22170623817186416,0.22151973506113692,0.22195477122644858,0.22229306409479213,0.22291441600759299,0.2236778396288519,0.2245735741650845,0.2250356946935397,0.22482102001604298,0.22483852904527646,0.22472925595681012,0.22514504765767582,0.22488093238225526,0.22526956865910938,0.2248873551036887,0.22475228451295018,0.22445104674319966,0.22455237223362567,0.2244090586256209,0.2247971435367899,0.22478968790038634,0.22493518283360187,0.22492224535526747,0.2245943092575548,0.22448788806005276,0.22400835473054184,0.22421637300796488,0.2242058874322435,0.224138699965275,0.22386560990460105,0.22419354446275788,0.2243434492913692,0.22455263618480883,0.22403974717644815,0.22356009371520946,0.22387290757176675,0.2242443790351693,0.22466270972483196,0.22485442430200728,0.22510518303991647,0.22539912174409654,0.22581794267587424,0.22587386455219766,0.22586933314888702,0.22609677609308007,0.22671593994506337,0.22723509867969402,0.22660426425003577,0.22432574553267107,0.22197321709723872,0.22068126398001037,0.22032004974276972,0.22045422158845263,0.22173268964107284,0.22354820651859697,0.22496414717888585,0.22430202900653298,0.22320294028676874,0.22288596628506654,0.22407973367799366,0.2266161483519675,0.2293921581606161,0.23142055158498875,0.23333938347424774,0.23594482336140618,0.24122927826687748,0.24638704479420895,0.25093606441000904,0.2524073632284568,0.25298611399574666,0.25325344221232227,0.2534591535425053,0.2542999542164594,0.2550563601094301,0.25635362921302374,0.256492749685839,0.2555162994820067,0.2539105680572501,0.2518722588908347,0.2503445279372786,0.24883363499746838,0.24769645682296154,0.24667761983720965,0.24684941165065336,0.24603017999575072,0.24547732137840586,0.2438781781047206,0.24298956033451236,0.24205735178809876,0.24160549115945062,0.24137764152731148,0.2411281841137584,0.2407113009960479,0.23974408715414294,0.23850746527193573,0.23753501908840668,0.23676815169238036,0.23646990638028878,0.23584121594027366,0.23510680197788925,0.23475697227751244,0.23434814540076152,0.23402488202274643,0.23350322299995463,0.23316234254422136,0.2327739528881432,0.2327228595332251,0.23243220273446777,0.23231371199615822,0.23172669046674185
394692,5,"Houston, TX",msa,TX,0.2429778611747288,0.2431896462857797,0.24449727588288783,0.24532746734939903,0.24607817054204578,0.2462624495596322,0.2464860323066533,0.24681694276490374,0.24612066020191004,0.24526797393249114,0.24452636722963042,0.24383394281251394,0.24344967865952272,0.24272009296081445,0.24248992733589703,0.24156122442714245,0.2404883827563494,0.24002157465414237,0.24013723811123255,0.24040902860838032,0.24043581273268164,0.24070052155104651,0.2404657015081874,0.24004777247143272,0.23970859378800072,0.2402308107238695,0.24070475378272177,0.24042943995317206,0.24058946652659632,0.2398573946525178,0.23949646627968557,0.238621921043418,0.23989960152690237,0.24101289810806362,0.2425146295993032,0.24289638651878667,0.24273464043084417,0.24265115374215135,0.2416531189482577,0.2416056728793941,0.2407018047720538,0.2406992221861345,0.24027219140048894,0.24022916053722393,0.2398221401325299,0.23975882095630904,0.2398016295488837,0.23931988374411958,0.2389461927576457,0.23797352831654278,0.23851827722394367,0.23888698963162097,0.23972058088253687,0.24018344131442232,0.24067922201346978,0.2410894506071832,0.24091605061426935,0.2405610608909752,0.24010134346637813,0.2407964122707302,0.24169713259226,0.24269132136466814,0.2419186024383704,0.23910340562239416,0.2357175056752531,0.2338939938106162,0.23373714322946185,0.2342709193843248,0.23572803500134176,0.23769876782977073,0.23932021289359162,0.23812402428798296,0.23656468550509852,0.23499385315075166,0.23611714680036286,0.23845646586879926,0.24166877012352997,0.2435514897601148,0.2446853400154065,0.24633263943262737,0.2503082429865599,0.2541627219757181,0.25727332515016854,0.2575643212889585,0.2572548301181207,0.25726855695858064,0.25687999120000304,0.25694241805724166,0.25629909584566335,0.25620469117542494,0.2556162169212544,0.25478673265759955,0.2538650040273966,0.2527565254140686,0.25171341838709455,0.2509534632626854,0.2504410630290645,0.25026838783216526,0.2508407756766875,0.2506926827279172,0.25083835431310836,0.25026218969254066,0.24996043992728964,0.24937920226697743,0.2488978093811434,0.24868140345189557,0.2486823354099994,0.24887517128090078,0.24852883502209921,0.24803556533403015,0.24734079763677191,0.24724829102057302,0.24741655715731034,0.2472179943397708,0.24703769857417823,0.24706765197418826,0.24716226062542607,0.24719076546331567,0.2470383397136526,0.24667294133518275,0.24612564745202747,0.24560681813482874,0.24535197649400078,0.24486139268349,0.24408564193681162
395209,6,"Washington, DC",msa,VA,0.23246997232788216,0.23287167883854124,0.23321259887945825,0.23332942481959595,0.23343407699410612,0.2331540252716247,0.23287616377448342,0.23232582065593166,0.23246831709951674,0.232512397695902,0.23291653709059965,0.23295751387856323,0.23296535507008032,0.23256462447987267,0.23231244926202618,0.2320284285716905,0.23200428599656484,0.23162942410413448,0.23144832410561617,0.23141398664438026,0.23092053241171484,0.23053536023022586,0.2299348099794771,0.22972506688579397,0.2295946616439329,0.22986618513737286,0.22980381252031357,0.22950249928147531,0.22879793610923133,0.2285856939392406,0.22821756824003103,0.22788232418005935,0.22767243410874163,0.227465237143097,0.2269677771941053,0.22653895299534804,0.22620995254501639,0.2261158473380825,0.2262026875315771,0.2261983565063875,0.2262217552149963,0.22611120104931107,0.2260424142998072,0.2261822459547387,0.22559447560274262,0.22556835248625307,0.22580871213429154,0.22606728490532563,0.22555752002286095,0.22503933714070717,0.22457105069228042,0.22423311077265448,0.22407356618638988,0.22412868159371505,0.22424004040975737,0.2241621708745265,0.22475850754410762,0.2249385383564467,0.22515062721875523,0.22563882978731262,0.22670561797922337,0.2273427721160951,0.22630756289244877,0.2233417559158983,0.22017523371439154,0.2177190219312835,0.2160614068213265,0.2148531266536962,0.21429493415840903,0.21413358756064477,0.213744192977026,0.2125459328847364,0.21171242555098566,0.2113228027474863,0.21217627876297715,0.2138516068342958,0.21627365934017947,0.21798442869037662,0.21930982391158166,0.2208790971327517,0.22412196973130744,0.22765864998070368,0.23037694880622442,0.23057722801509029,0.22959864072387773,0.22891597689435117,0.22837526284848056,0.22841962329155618,0.2281843564630411,0.22816795515542027,0.22794161557150977,0.22727687460441065,0.22702215832448236,0.22621374055960272,0.22564922054272524,0.22517524115648552,0.225003806788018,0.22514335070237965,0.22579510931094995,0.22591732583623358,0.22605306487781565,0.22549455271711663,0.22547958175488828,0.22565137755286846,0.22591267670079027,0.22645897441309903,0.22675859967184064,0.2269831344700797,0.22671796024288554,0.22672974296055803,0.22684982955342756,0.2273326170541596,0.2278399115843515,0.2282364893437344,0.22834699454596946,0.22849238027913168,0.22846617224293167,0.22845799375463152,0.22860715045754323,0.22893303367594972,0.22943370549699113,0.2295900680491349,0.229557344876247,0.22933034973574962,0.22907761384230282
394974,7,"Philadelphia, PA",msa,PA,0.23958577078743945,0.23967115479738998,0.24054469003450732,0.24060842087507645,0.24067669377697765,0.24026069671603562,0.24033812622459677,0.2402834830810015,0.24021305820024158,0.24001490954119276,0.23923744475731845,0.23880976131511908,0.23820801240899825,0.23852865180848135,0.23829547709435295,0.23840824873082955,0.23833422805596663,0.23878632703014815,0.23870096121629505,0.23853012394817028,0.2382479237116682,0.23818985358330738,0.23873033291211154,0.23899833758399586,0.23925514083644314,0.23915898075440703,0.23940067320107544,0.23952406138408477,0.23949227048476668,0.23893713938362182,0.2388422482554153,0.2389200470957807,0.23906880917272624,0.2389279071850455,0.23857811866610507,0.23872430817222268,0.2384003608317065,0.23822118743466822,0.2378312729535543,0.23764384940810712,0.23772896691346418,0.2372603792545948,0.2368048940939446,0.23638439983951107,0.23631511310762182,0.23648322204259467,0.2367561583394871,0.23631354539095462,0.23616031172935492,0.2356323225604185,0.23578481183511532,0.23578401100851504,0.2357334578097198,0.2364575972705409,0.23709541690718985,0.23770006726093873,0.23841204812299024,0.23910725569450425,0.23974687162617705,0.24078945394811907,0.24185748320919276,0.2429134461123466,0.2413944650722935,0.23875955552709932,0.2357929441125853,0.23377908631050154,0.23284005586231446,0.23186773560772128,0.23237207839739432,0.23290915125301517,0.23341858721163944,0.2323680274293883,0.2313485635878904,0.23065530743484408,0.23185808336423985,0.23434087078490468,0.2374064427026963,0.23844045402103745,0.23878557732006545,0.23981539741016852,0.24305949807767585,0.2471135037095953,0.2504510061686868,0.2521186847324807,0.2522934350063249,0.25246082066285064,0.2520481460550461,0.2518554908502485,0.2514019614195068,0.2515391009340961,0.2513068549547255,0.2507598170590433,0.25058477010301,0.250077436818436,0.2499509084507335,0.2491633146079214,0.24908669593584112,0.24861155262545054,0.249550940133629,0.2500577282579881,0.25065867470387293,0.2504095991175901,0.25055809167854937,0.2508316969038054,0.2517549796313637,0.25233097675681865,0.2526767152327072,0.25262385971731366,0.25215942912434625,0.252348579426422,0.25280873525542435,0.253179838941184,0.2532342655933471,0.25351968830554183,0.2536992351681055,0.2538633867333627,0.2536734012723329,0.25383098819030847,0.254002411004143,0.2546139974028511,0.2547833122113785,0.2547471443343923,0.25422495906540366,0.2538846804014421,0.2537236094972279
394856,8,"Miami, FL",msa,FL,0.3685950353113952,0.3701351228843063,0.3714415880147878,0.37281246882603103,0.3741484417273023,0.37499711951919656,0.375602654925735,0.37600046701124196,0.3761544938290686,0.37578303659389767,0.3761313537360591,0.3763641931011256,0.37662714236126327,0.37616927124683114,0.37557415838323055,0.3747121805480674,0.3733014247145515,0.3724169479245145,0.3717949730191332,0.37149236438804323,0.3717064346290116,0.3718899244845854,0.37227196759094217,0.3716425007516778,0.37174773483603135,0.371756874710603,0.3723724233635234,0.371820108602932,0.37102677868076833,0.36994523006832547,0.3690285760455315,0.36852510753609946,0.36770756203391225,0.3666880189525353,0.3649064938755078,0.3638163191210265,0.3631460122587377,0.36283723447344596,0.36232333164039066,0.36186987273977933,0.3614543154957995,0.36109594510096615,0.3606614405647816,0.36023060553539427,0.35965900561610115,0.35925251977146844,0.35890337392923954,0.35828824324598846,0.356950285265475,0.3555590895519933,0.35454454325600937,0.35404334897688894,0.353799745394756,0.35377631817920935,0.3537694925179471,0.3536076393459768,0.35421915679031746,0.3549417859043299,0.3559550349930174,0.3570425921535558,0.3583722625208598,0.35937397591512066,0.3562650208562459,0.35159859597811405,0.3467377059477525,0.3448862759552751,0.3438247080218014,0.343349026652697,0.3445258552809198,0.3476047273080359,0.35081703709364287,0.35034813714145946,0.3497936113767821,0.35124614757839745,0.356268427220973,0.3626074800316731,0.36951299913506613,0.37511867863651915,0.3821052568826205,0.38998021651708936,0.4016478417370204,0.41194631265047277,0.4215000535063307,0.42802622126484957,0.4333924888412926,0.4371713858520978,0.44038387747024943,0.44379962132993844,0.4467023199435018,0.447455838885607,0.44632180486983725,0.4436949290584968,0.4414621910139969,0.4389777069031106,0.43704222153216915,0.43492747967596057,0.43237143063902433,0.4300645974729163,0.4281952581206314,0.42631863884561155,0.4247225870076144,0.42323456777881546,0.4214783189042629,0.42001118456048087,0.4188995140724207,0.4189920561039258,0.4183864099121874,0.41709024344181117,0.4156911606039005,0.4150860219818935,0.41503956248378593,0.41481984430488616,0.41408716783102545,0.41365700117563087,0.41366749692108795,0.4137859730786933,0.41348259862173264,0.4125773445578754,0.4117912204280143,0.41143180283812414,0.4111096345690424,0.4104079382396746,0.4094494837694857,0.4083725014341115,0.40746484289491436
394347,9,"Atlanta, GA",msa,GA,0.21126896399178663,0.21175100797221877,0.21181066028525772,0.21263220758648732,0.2129652496480594,0.21372666523373943,0.2138589946043271,0.21405647226831673,0.21421167643745073,0.21441599671690598,0.21443444822783184,0.21442066526889136,0.21438295083006428,0.21447280697242493,0.2147417947222434,0.21461532202416655,0.2147495832215891,0.21486701190340285,0.21542846383051567,0.2159587018088693,0.21673826817635855,0.21769332013968648,0.2182584763383161,0.21819228084743425,0.21808316105321562,0.21838307633127488,0.21903788032363336,0.21952594984542131,0.2200129687498706,0.22032740334376838,0.22082402744525537,0.22104199484293557,0.2214327002620677,0.220900355502938,0.22114817619471921,0.2212231459799047,0.22195164297576914,0.2222766493415895,0.22257641019017071,0.22292038967609046,0.22325966489174934,0.2236364053232403,0.22399378259622746,0.22425686541853018,0.22458026923275634,0.22602794035546467,0.22723678896990937,0.2280318301519784,0.22805977339832184,0.2281531191584462,0.228554283178994,0.22902578696782877,0.2294792954194557,0.23012189992605264,0.2306246804580932,0.2313863784396207,0.23252005938345321,0.23324872484200693,0.2338251414146196,0.23489529321032931,0.2361926474734875,0.23717415641743791,0.23584690849920917,0.23316877855271842,0.23061574240538008,0.22958270099124084,0.22980344798076938,0.2301839275871128,0.2317618092216774,0.23378634406849422,0.2359630547518019,0.23623587994541367,0.23657377006466476,0.2375164677667658,0.24033177905253983,0.24413577481911458,0.24797611641757067,0.25049859154815035,0.25242576187518956,0.25545145283034837,0.2612248732555166,0.2670468364048072,0.27127428204502796,0.2715316313761429,0.2706036357170694,0.2694312966281796,0.26861422071073526,0.26793790944946283,0.26772528486437963,0.2678567280954336,0.26799334421940196,0.2672677866294991,0.2665172558593891,0.2653640454079281,0.2647248073016814,0.26500850759773803,0.26481343821496733,0.26455669888477046,0.2647385469446517,0.26458533561188735,0.26409638720116957,0.26263804990897727,0.2615192565919663,0.26052663093130524,0.2593193205282979,0.2583177815236893,0.25723741140973805,0.2564968024462738,0.2560322262888549,0.2556557692937094,0.2549791807215241,0.2544042515321918,0.2541527534876534,0.2540430497715123,0.25368687277292423,0.2534134313121931,0.2533185420727825,0.2532777520400099,0.25325020102600776,0.2529287940235788,0.25258910749889796,0.2523006414041985,0.2520258015315023,0.2517284511665353,0.25124936747392157
